age,MonthlyIncome,TotalTimesPastDue,RevolvingUtilizationOfUnsecuredLines,DebtRatio,PD,LGD,EAD,ExpectedLoss,ExpectedLossRate,InterestRate
62,6000.0,0,0.9999999,0.04965839,0.05819865763187408,0.75,60000.0,2618.9395934343333,0.04364899322390556,0.11364899322390556
63,5400.0,0,0.655316473,5.0,0.042071279138326645,0.4,54000.0,908.7396293878555,0.01682851165533066,0.08682851165533066
50,5400.0,2,0.9999999,5.0,0.31974955797195437,0.4,54000.0,6906.590452194216,0.12789982318878176,0.19789982318878174
61,2200.0,0,0.028113957,0.031349387,0.013273140415549278,0.75,22000.0,219.0068168565631,0.009954855311661959,0.07995485531166197
42,1.0,0,0.222696207,5.0,0.009684658609330654,0.4,1000.0,3.8738634437322617,0.003873863443732262,0.07387386344373227
63,5250.0,0,0.593985244,0.332698534,0.0236733790487051,0.4,52500.0,497.1409600228072,0.009469351619482041,0.07946935161948204
73,4166.0,1,0.017508178,0.135589153,0.03576664626598358,0.4,41660.0,596.0153933763505,0.014306658506393436,0.08430665850639343
72,7600.0,0,0.611865678,0.04578345,0.01611079405993223,0.4,76000.0,489.7681394219398,0.006444317623972892,0.0764443176239729
52,5215.0,4,0.333060631,0.700153374,0.2929550111293793,0.4,52150.0,6111.041532158852,0.11718200445175171,0.1871820044517517
45,8167.0,0,0.009025178,0.376836435,0.006882742699235678,0.4,81670.0,224.84543849863115,0.0027530970796942715,0.07275309707969428
44,6962.0,0,0.260271523,0.296854804,0.015647813491523267,0.4,69620.0,435.76031011193993,0.006259125396609307,0.07625912539660931
63,6001.0,1,0.455950788,0.701766078,0.06906770467758179,0.4,60010.0,1657.9011830806733,0.027627081871032716,0.09762708187103272
37,6000.0,0,0.080288098,0.322446259,0.009190710261464119,0.4,60000.0,220.57704627513885,0.0036762841045856476,0.07367628410458565
38,3556.0,0,1.953488372,0.153500141,0.1365822434425354,0.75,35560.0,3642.6484326124187,0.10243668258190154,0.17243668258190153
36,2000.0,0,0.181557324,0.56071964,0.016492539085447788,0.4,20000.0,131.9403126835823,0.006597015634179115,0.07659701563417912
41,6400.0,0,0.147123525,0.436025621,0.01348650362342596,0.4,64000.0,345.2544927597046,0.005394601449370384,0.0753946014493704
63,10000.0,1,0.025601772,0.262773723,0.03218741193413734,0.4,100000.0,1287.4964773654938,0.012874964773654938,0.08287496477365494
76,7704.0,0,0.0,0.002465931,0.007402709312736988,0.75,77040.0,427.7285440899431,0.00555203198455274,0.07555203198455275
43,2600.0,0,0.196372799,0.537485582,0.02367337793111801,0.4,26000.0,246.20313048362732,0.009469351172447205,0.0794693511724472
64,2900.0,0,0.083945242,0.588073078,0.007564770244061947,0.4,29000.0,87.75133483111858,0.003025908097624779,0.07302590809762478
67,12916.0,0,0.034833091,0.460246187,0.008336878195405007,0.4,100000.0,333.4751278162003,0.003334751278162003,0.07333475127816201
52,4416.0,0,0.787522133,0.353860086,0.10306492745876313,0.75,44160.0,3413.510397434235,0.07729869559407235,0.14729869559407233
66,5400.0,0,0.0,5.0,0.0025629041017964484,0.4,54000.0,55.35872859880329,0.0010251616407185794,0.07102516164071858
55,5000.0,0,0.125429152,0.476704659,0.012775719724595546,0.4,50000.0,255.51439449191093,0.0051102878898382186,0.07511028788983823
42,5833.0,0,0.06037487,0.578676723,0.021041163057088853,0.4,58330.0,490.9324164479971,0.008416465222835541,0.07841646522283555
28,5400.0,0,0.9999999,0.0,0.12935716807842254,0.75,54000.0,5238.965307176112,0.0970178760588169,0.16701787605881688
47,14000.0,0,0.295928252,0.283765445,0.014117865823209286,0.4,100000.0,564.7146329283714,0.0056471463292837145,0.07564714632928372
61,5500.0,2,0.973339258,0.209961825,0.27571055889129636,0.75,55000.0,11373.060554265974,0.20678291916847225,0.27678291916847225
73,10500.0,0,0.002856735,0.000285687,0.0018598697613924741,0.75,100000.0,139.49023210443556,0.0013949023210443555,0.07139490232104435
58,5400.0,0,0.877564897,5.0,0.050048327445983885,0.4,54000.0,1081.043872833252,0.020019330978393556,0.09001933097839356
68,6000.0,0,0.9999999,0.040493251,0.04961753711104393,0.75,60000.0,2232.7891699969764,0.03721315283328294,0.10721315283328295
41,9000.0,0,0.053431552,0.20364404,0.007208564644679427,0.4,90000.0,259.5083272084594,0.002883425857871771,0.07288342585787178
44,9200.0,2,0.732660667,0.14041952,0.18040121495723724,0.4,92000.0,6638.764710426331,0.0721604859828949,0.1421604859828949
42,6694.0,0,0.084220458,0.458551158,0.024071840569376945,0.4,66940.0,644.5476030856371,0.009628736227750779,0.07962873622775078
40,10000.0,0,0.114561798,0.359964004,0.02304457388818264,0.4,100000.0,921.7829555273057,0.009217829555273057,0.07921782955527307
78,4500.0,0,0.012151003,0.008886914,0.006215408863499761,0.75,45000.0,209.77004914311695,0.004661556647624821,0.07466155664762482
81,3333.0,0,0.081310737,0.165566887,0.006215408956632018,0.75,33330.0,155.36968539340887,0.004661556717474013,0.07466155671747401
49,6625.0,0,0.09811305,0.257017809,0.010750947520136833,0.4,66250.0,284.9001092836261,0.004300379008054733,0.07430037900805474
58,3500.0,7,1.048210842,0.151956584,0.7250316619873047,0.75,35000.0,19032.08112716675,0.5437737464904786,0.6137737464904787
54,9750.0,0,0.011883886,0.092913547,0.007053424464538693,0.4,97500.0,275.08355411700904,0.0028213697858154776,0.07282136978581548
33,7166.0,1,0.75264947,0.058322869,0.12998279333114623,0.75,71660.0,6985.925227582454,0.09748709499835967,0.16748709499835965
53,8500.0,0,0.112321289,0.266909775,0.010469220019876957,0.4,85000.0,355.9534806758166,0.0041876880079507834,0.07418768800795078
23,1725.0,0,0.0,0.0,0.02433321885764599,0.75,17250.0,314.811018970795,0.018249914143234493,0.08824991414323449
49,15000.0,1,0.634327056,0.123125125,0.10755815505981445,0.75,100000.0,8066.861629486083,0.08066861629486083,0.1506686162948608
44,4825.0,0,0.15576324,0.278077082,0.012913948111236095,0.4,48250.0,249.23919854685667,0.005165579244494439,0.07516557924449445
63,9387.0,0,0.0,0.007988922,0.009190710727125406,0.75,93870.0,647.0490119664464,0.006893033045344055,0.07689303304534406
42,5400.0,0,0.090614887,5.0,0.011358345299959183,0.75,54000.0,460.01298464834696,0.008518758974969388,0.07851875897496939
65,12500.0,0,0.034645112,0.125189985,0.00230613867752254,0.4,100000.0,92.2455471009016,0.0009224554710090161,0.07092245547100902
54,5400.0,0,0.027446383,5.0,0.005516716791316867,0.4,54000.0,119.16108269244431,0.0022066867165267466,0.07220668671652675
28,4991.0,0,0.412398622,0.037259615,0.04049622043967247,0.75,49910.0,1515.87477160804,0.03037216532975436,0.10037216532975436
78,5400.0,0,0.024670782,5.0,0.0011897056829184294,0.4,54000.0,25.697642751038074,0.00047588227316737176,0.07047588227316737
66,2500.0,0,0.046710961,1.117952819,0.013486503809690475,0.4,25000.0,134.86503809690475,0.00539460152387619,0.0753946015238762
32,6800.0,0,0.976531824,0.264078812,0.07647297531366348,0.75,68000.0,3900.1217409968376,0.05735473148524761,0.12735473148524762
43,100000.0,1,0.007982621,0.009691169,0.0415059395134449,0.4,100000.0,1660.237580537796,0.01660237580537796,0.08660237580537797
59,5700.0,0,0.267541336,0.637607437,0.016742019355297087,0.4,57000.0,381.7180413007736,0.006696807742118835,0.07669680774211884
76,2900.0,0,0.019779326,0.267149259,0.01185433566570282,0.75,29000.0,257.83180072903633,0.008890751749277115,0.07889075174927712
68,3600.0,0,0.010402205,0.094140517,0.00347624309360981,0.4,36000.0,50.05790054798126,0.001390497237443924,0.07139049723744392
61,1285.0,0,0.9999999,0.529548989,0.054920585453510286,0.4,12850.0,282.2918092310429,0.021968234181404117,0.09196823418140412
68,4464.0,0,0.029816467,0.175139978,0.003951712232083082,0.4,44640.0,70.56177361607553,0.001580684892833233,0.07158068489283323
57,11666.0,0,0.181713732,0.130453416,0.011687507480382919,0.4,100000.0,467.5002992153168,0.004675002992153168,0.07467500299215317
68,4668.0,0,0.051368557,0.445277361,0.005559878703206777,0.4,46680.0,103.81405514627696,0.0022239514812827112,0.07222395148128272
57,26484.0,0,0.29264536,0.205927884,0.014808476530015468,0.4,100000.0,592.3390612006187,0.005923390612006188,0.07592339061200619
46,1705.0,1,0.220823719,0.637749121,0.09951481074094773,0.75,17050.0,1272.5456423498692,0.0746361080557108,0.1446361080557108
69,8332.0,0,0.008099838,0.389895596,0.0015046663349494338,0.4,83320.0,50.14751961119473,0.0006018665339797735,0.07060186653397978
44,6666.0,0,0.0,0.326383681,0.013031604327261448,0.4,66660.0,347.47469778209927,0.0052126417309045795,0.07521264173090458
28,3750.0,0,0.006099797,0.139429485,0.01156562753021717,0.75,37500.0,325.2832742873579,0.008674220647662878,0.07867422064766288
53,7500.0,1,0.909538698,0.595653913,0.17208018600940705,0.4,75000.0,5162.405580282211,0.06883207440376282,0.13883207440376283
40,8855.0,0,0.941072508,0.178184282,0.06441237926483154,0.4,88550.0,2281.4864735603333,0.025764951705932616,0.09576495170593262
36,5411.0,1,0.991667222,0.554878049,0.2702124148607254,0.4,54110.0,5848.47750724554,0.10808496594429015,0.17808496594429013
42,16250.0,0,0.691488418,0.272721679,0.05059237107634544,0.4,100000.0,2023.694843053818,0.02023694843053818,0.09023694843053819
64,2652.0,0,0.112855258,0.307576329,0.0064179027453064915,0.4,26520.0,68.08111232221127,0.002567161098122597,0.0725671610981226
57,5400.0,0,0.260971034,5.0,0.028095267340540887,0.4,54000.0,606.8577745556832,0.011238106936216356,0.08123810693621636
62,16615.0,0,0.048244493,0.262879153,0.005335324443876743,0.4,100000.0,213.41297775506973,0.0021341297775506972,0.0721341297775507
47,9493.0,3,0.9999999,0.092163472,0.3357631921768188,0.75,94930.0,23905.499875009056,0.2518223941326141,0.32182239413261415
62,5480.0,0,0.9999999,0.0,0.03323966190218926,0.75,54800.0,1366.1501041799786,0.024929746426641947,0.09492974642664195
49,5000.0,0,0.074256375,0.347930414,0.01396375112235546,0.4,50000.0,279.2750224471092,0.005585500448942185,0.07558550044894219
66,8900.0,0,0.144878408,0.28446242,0.0078105715103447436,0.4,89000.0,278.0563457682729,0.0031242286041378974,0.0731242286041379
54,5081.0,0,0.191001932,0.705627706,0.026491257920861246,0.4,50810.0,538.408325983584,0.010596503168344498,0.0805965031683445
56,5400.0,1,0.219382879,5.0,0.04975156933069229,0.4,54000.0,1074.6338975429535,0.019900627732276917,0.08990062773227692
83,4216.0,0,0.679813777,0.689589756,0.03335237503051758,0.4,42160.0,562.4544525146484,0.013340950012207031,0.08334095001220704
45,8333.0,0,2.0,0.339332853,0.06144892871379852,0.4,83330.0,2048.2156918883325,0.02457957148551941,0.09457957148551942
29,2300.0,0,0.371875401,0.53628857,0.04913198798894882,0.4,23000.0,452.01428949832916,0.01965279519557953,0.08965279519557953
67,13054.0,0,0.025856408,0.083799311,0.00468782102689147,0.4,100000.0,187.5128410756588,0.001875128410756588,0.07187512841075659
29,2725.0,2,0.547887778,0.24651504,0.2691230535507202,0.75,27250.0,5500.202406942844,0.20184229016304017,0.2718422901630402
46,15800.0,1,0.271668778,0.282830201,0.0559781439602375,0.4,100000.0,2239.1257584095,0.022391257584095003,0.09239125758409501
25,0.0,0,0.085152475,5.0,0.010483496822416782,0.75,1000.0,7.862622616812587,0.007862622616812587,0.0778626226168126
68,4000.0,0,0.897203427,0.787803049,0.03530507385730743,0.4,40000.0,564.881181716919,0.014122029542922973,0.08412202954292297
33,4900.0,0,0.25889775,0.537441339,0.02295062430202961,0.4,49000.0,449.83223631978035,0.009180249720811844,0.07918024972081185
55,5590.0,1,0.0,0.03988553,0.053905001282691954,0.75,55900.0,2259.9671787768602,0.040428750962018964,0.11042875096201897
46,6666.0,0,0.035940506,0.271186441,0.009190710354596376,0.4,66660.0,245.06110089495778,0.0036762841418385506,0.07367628414183855
66,11600.0,0,0.9999999,0.046633911,0.03237971030175686,0.75,100000.0,2428.4782726317644,0.024284782726317643,0.09428478272631764
66,3172.0,1,0.465238835,0.391427671,0.06705354899168015,0.4,31720.0,850.7754296064377,0.026821419596672058,0.09682141959667206
48,500.0,0,0.865423051,0.075848303,0.09204160571098327,0.75,5000.0,345.15602141618723,0.06903120428323745,0.13903120428323745
52,11000.0,0,0.696411671,0.408871921,0.05294496640563011,0.4,100000.0,2117.7986562252045,0.021177986562252046,0.09117798656225205
32,6667.0,2,0.544497658,0.166766647,0.20172974467277527,0.75,66670.0,10086.991558000445,0.15129730850458145,0.22129730850458143
51,7750.0,0,0.081238383,0.066830086,0.013545310124754906,0.75,77500.0,787.3211510013789,0.01015898259356618,0.08015898259356619
27,4166.0,0,0.948762809,0.144948404,0.07416357398033142,0.75,41660.0,2317.2408690154557,0.05562268048524858,0.12562268048524858
32,7460.0,3,0.0,0.463610776,0.23516129851341247,0.4,74600.0,7017.213147640228,0.09406451940536499,0.16406451940536498
30,1500.0,0,0.016598893,0.136575616,0.012053368799388408,0.75,15000.0,135.60039899311957,0.009040026599541305,0.0790400265995413
37,6179.0,0,0.063329564,0.329935275,0.010203787218779325,0.4,61790.0,252.19680489934981,0.00408151488751173,0.07408151488751173
49,8333.0,0,0.093638481,0.042836573,0.012459047883749009,0.75,83330.0,778.6593451146038,0.009344285912811758,0.07934428591281176
37,7900.0,0,0.0,0.184027338,0.013031604140996933,0.4,79000.0,411.7986908555031,0.0052126416563987735,0.07521264165639878
36,5500.0,1,0.730271957,0.632794037,0.15214787423610687,0.4,55000.0,3347.2532331943517,0.060859149694442755,0.13085914969444276
62,3666.0,1,0.426371142,0.406053995,0.08177275359630584,0.4,36660.0,1199.115658736229,0.03270910143852234,0.10270910143852235
57,8000.0,0,0.948978489,0.043744532,0.06165823638439179,0.75,80000.0,3699.4941830635075,0.046243677288293844,0.11624367728829385
59,4200.0,0,0.0,0.0,0.004212351888418198,0.75,42000.0,132.68908448517323,0.003159263916313648,0.07315926391631365
38,3550.0,4,1.00264667,0.472542946,0.5367347002029419,0.75,35500.0,14290.561392903328,0.4025510251522064,0.4725510251522065
92,5400.0,0,0.0164781,5.0,0.0011897056829184294,0.75,54000.0,48.18308015819639,0.000892279262188822,0.07089227926218883
58,5400.0,0,0.042606843,5.0,0.01564781367778778,0.4,54000.0,337.9927754402161,0.006259125471115113,0.07625912547111512
37,6100.0,0,0.022890604,0.288477299,0.014089693315327168,0.4,61000.0,343.7885168939829,0.005635877326130867,0.07563587732613088
63,1244.0,0,0.283821988,0.750200803,0.025738790258765222,0.75,12440.0,240.14291311427954,0.019304092694073918,0.08930409269407392
32,12500.0,0,0.319779462,1.247340213,0.3182102620601654,0.4,100000.0,12728.410482406616,0.12728410482406616,0.19728410482406614
52,6946.0,0,0.155240525,0.483518065,0.018249371089041233,0.4,69460.0,507.0405263379216,0.007299748435616493,0.0772997484356165
43,0.0,0,0.013115183,5.0,0.01757398582994938,0.4,1000.0,7.0295943319797525,0.007029594331979753,0.07702959433197976
29,2090.0,1,0.067259209,0.168340507,0.06338011026382447,0.75,20900.0,993.4832283854486,0.04753508269786835,0.11753508269786836
45,7500.0,1,0.284236153,0.318890815,0.056329145282506946,0.4,75000.0,1689.8743584752085,0.02253165811300278,0.09253165811300279
38,2423.0,0,0.727560021,0.712458746,0.0742145985364914,0.4,24230.0,719.2878890156746,0.02968583941459656,0.09968583941459656
62,7090.0,0,0.687779097,0.249471161,0.05155199393630028,0.75,70900.0,2741.2772775627673,0.03866399545222521,0.10866399545222521
29,5400.0,0,0.9999999,0.0,0.12935716807842254,0.75,54000.0,5238.965307176112,0.0970178760588169,0.16701787605881688
41,6500.0,0,0.033708851,0.408706353,0.012121786549687385,0.4,65000.0,315.166450291872,0.004848714619874954,0.07484871461987495
29,3000.0,0,0.0,0.193935355,0.02018121238797903,0.75,30000.0,454.07727872952825,0.015135909290984274,0.08513590929098427
47,25000.0,0,0.03719769,0.03975841,0.01176722813397646,0.4,100000.0,470.6891253590584,0.004706891253590584,0.07470689125359059
55,4400.0,1,0.0,0.388320836,0.060109447687864304,0.4,44000.0,1057.926279306412,0.024043779075145728,0.09404377907514573
87,5213.0,0,0.053589282,0.001534331,0.003951712232083082,0.75,52130.0,154.50206899386833,0.002963784174062312,0.07296378417406231
41,9230.0,0,0.100773109,0.199761673,0.00919071063399315,0.4,92300.0,339.32103660702705,0.0036762842535972597,0.07367628425359726
61,913.0,0,0.0,1.394967177,0.023673378676176072,0.4,9130.0,86.45517892539502,0.009469351470470429,0.07946935147047043
28,4000.0,0,0.399946674,0.189702574,0.040244840830564496,0.75,40000.0,1207.345224916935,0.030183630622923376,0.10018363062292338
43,1984.0,0,0.052653171,0.572292191,0.01922054644674063,0.75,19840.0,286.00173112750053,0.01441540983505547,0.08441540983505548
71,4300.0,0,0.072318616,0.426412462,0.0063571157865226265,0.4,43000.0,109.34239152818918,0.0025428463146090507,0.07254284631460906
46,16100.0,0,0.203959597,0.072914726,0.010750947892665863,0.4,100000.0,430.0379157066345,0.004300379157066345,0.07430037915706635
30,5600.0,0,0.9999999,0.090341011,0.09551421701908111,0.75,56000.0,4011.5971148014064,0.07163566276431083,0.14163566276431083
43,7523.0,0,0.880370887,0.461323764,0.05832194685935974,0.4,75230.0,1755.0240248918535,0.023328778743743898,0.0933287787437439
59,15928.0,0,0.429246267,0.381254316,0.030168021470308302,0.4,100000.0,1206.7208588123322,0.012067208588123322,0.08206720858812333
47,5400.0,0,0.0,5.0,0.010003718733787536,0.4,54000.0,216.08032464981076,0.004001487493515014,0.07400148749351501
61,5400.0,0,0.049529205,5.0,0.0063547325320541855,0.75,54000.0,257.36666754819447,0.004766049399040639,0.07476604939904065
72,3697.0,0,0.360907571,0.356679286,0.013244967348873616,0.4,36970.0,195.86657715514303,0.005297986939549446,0.07529798693954945
50,5773.0,0,0.335737457,0.45722203,0.029316480457782745,0.4,57730.0,676.9761667311192,0.011726592183113099,0.08172659218311311
68,25000.0,1,0.635720859,0.218071277,0.10046081021428108,0.4,100000.0,4018.4324085712433,0.04018432408571243,0.11018432408571244
58,5400.0,0,0.0,5.0,0.025638649240136147,0.4,54000.0,553.7948235869408,0.010255459696054459,0.08025545969605447
69,3000.0,6,0.507972665,0.193935355,0.4676028907299042,0.75,30000.0,10521.065041422844,0.35070216804742815,0.4207021680474282
71,5400.0,0,0.245841666,5.0,0.010003718733787536,0.75,54000.0,405.15060871839523,0.007502789050340653,0.07750278905034065
48,5400.0,5,0.953343701,5.0,0.5547333598136902,0.4,54000.0,11982.24057197571,0.2218933439254761,0.29189334392547617
37,4500.0,0,0.9999999,0.184625639,0.09951481074094773,0.75,45000.0,3358.624862506986,0.0746361080557108,0.1446361080557108
50,5400.0,0,0.118853837,5.0,0.009402931109070778,0.4,54000.0,203.1033119559288,0.0037611724436283113,0.07376117244362831
38,1886.0,0,0.630073985,0.563328034,0.05797094479203224,0.4,18860.0,437.3328075110913,0.0231883779168129,0.0931883779168129
